행정동코드,시도명,시군구명,읍면동명,2020인구수,2019인구수,면적,2019인구밀도,2020인구밀도
4673037000,전라남도,구례군,산동면,2974,3066,101.33,30.257574262311262,29.349649659528275
4677025000,전라남도,고흥군,고흥읍,12409,12517,34.94,358.24270177447056,355.1516886090441
4677025300,전라남도,고흥군,도양읍,9910,10073,33.56,300.1489868891537,295.29201430274134
4677031000,전라남도,고흥군,풍양면,3214,3272,46.3,70.6695464362851,69.41684665226782
4677032000,전라남도,고흥군,도덕면,2973,3026,37.78,80.09528851244045,78.69242985706722
4677033000,전라남도,고흥군,금산면,4422,4528,64.98,69.68297937827023,68.0517082179132
4677034000,전라남도,고흥군,도화면,3948,4017,66.12,60.75317604355716,59.709618874773135
4677035000,전라남도,고흥군,포두면,5002,5118,112.31,45.57029650075683,44.53744101148607
4677036000,전라남도,고흥군,봉래면,1913,1952,28.32,68.92655367231639,67.54943502824858
4677037000,전라남도,고흥군,점암면,2648,2726,43.63,62.479944991977995,60.692184276873704
4677038000,전라남도,고흥군,과역면,3375,3454,42.32,81.61625708884688,79.74952741020793
4677039000,전라남도,고흥군,남양면,2346,2376,39.52,60.12145748987854,59.362348178137644
4677040000,전라남도,고흥군,동강면,3137,3212,41.0,78.34146341463415,76.51219512195122
4677041000,전라남도,고흥군,대서면,2318,2373,34.39,69.00261703983716,67.40331491712708
4677042000,전라남도,고흥군,두원면,3124,3181,58.07,54.778715343550886,53.797141381091784
4677044000,전라남도,고흥군,영남면,1308,1364,43.63,31.262892505157,29.979371991748796
4677045000,전라남도,고흥군,동일면,1513,1525,21.25,71.76470588235294,71.2
4678025000,전라남도,보성군,보성읍,9259,9349,49.07,190.52374159364174,188.68962706337885
4678025300,전라남도,보성군,벌교읍,12177,12577,102.36,122.87026182102383,118.96248534583822
4678031000,전라남도,보성군,노동면,1118,1176,47.33,24.846820198605535,23.62138178744982
4678032000,전라남도,보성군,미력면,1430,1472,49.07,29.997962094966375,29.142041980843693
4678033000,전라남도,보성군,겸백면,1188,1204,66.8,18.023952095808383,17.784431137724553
4678034000,전라남도,보성군,율어면,1212,1262,49.08,25.71312143439283,24.69437652811736
4678035000,전라남도,보성군,복내면,1706,1781,53.65,33.19664492078285,31.79869524697111
4678036000,전라남도,보성군,문덕면,897,937,39.44,23.757606490872213,22.74340770791075
4678037000,전라남도,보성군,조성면,3823,3920,44.62,87.85298072613179,85.67906768265352
4678038000,전라남도,보성군,득량면,2844,2970,73.93,40.17313675098065,38.46882185851481
4678039000,전라남도,보성군,회천면,3087,3167,59.33,53.37940333726614,52.03101297825721
4678040000,전라남도,보성군,웅치면,1101,1123,44.62,25.168086060062752,24.675033617212016
4679025000,전라남도,화순군,화순읍,39040,39605,69.65,568.6288585786073,560.5168700646087
4679031000,전라남도,화순군,한천면,941,949,65.27,14.53960471886012,14.417036923548338
4679032000,전라남도,화순군,춘양면,1826,1875,49.92,37.56009615384615,36.57852564102564
4679033000,전라남도,화순군,청풍면,1033,1071,50.19,21.338912133891213,20.581789201036063
4679034000,전라남도,화순군,이양면,1820,1874,92.12,20.343030829353015,19.756838905775076
4679035000,전라남도,화순군,능주면,3288,3365,15.87,212.03528670447386,207.1833648393195
4679036000,전라남도,화순군,도곡면,2837,2846,38.17,74.56117369662037,74.32538642913282
4679037000,전라남도,화순군,도암면,1452,1457,50.9,28.62475442043222,28.526522593320237
4679038000,전라남도,화순군,이서면,981,986,52.71,18.706127869474482,18.61126920887877
4679040000,전라남도,화순군,동복면,1629,1673,62.96,26.572426937738246,25.873570520965693
4679042000,전라남도,화순군,동면,3467,3508,67.04,52.326968973747015,51.715393794749396
4680025000,전라남도,장흥군,장흥읍,15537,15628,55.92,279.47067238912734,277.843347639485
4680025300,전라남도,장흥군,관산읍,5043,5163,71.82,71.88805346700084,70.21720969089391
4680025600,전라남도,장흥군,대덕읍,3489,3659,58.08,62.99931129476584,60.07231404958678
4680031000,전라남도,장흥군,용산면,2374,2430,72.34,33.591374066906276,32.81725186618745
4680032000,전라남도,장흥군,안양면,2881,2936,51.16,57.38858483189993,56.31352619233777
4680033000,전라남도,장흥군,장동면,1305,1330,44.84,29.66101694915254,29.103479036574484
4680034000,전라남도,장흥군,장평면,2126,2174,77.86,27.921911122527614,27.305419984587722
4680035000,전라남도,장흥군,유치면,1122,1152,122.17,9.429483506589179,9.183924040271751
4680036000,전라남도,장흥군,부산면,1468,1518,38.01,39.93685872138911,38.62141541699553
4680037000,전라남도,장흥군,회진면,2880,2977,25.99,114.54405540592536,110.81185071181224
4681025000,전라남도,강진군,강진읍,13910,14138,50.91,277.7057552543705,273.22726379886075
4681031000,전라남도,강진군,군동면,4237,4245,60.69,69.94562530894711,69.81380787609162
4681032000,전라남도,강진군,칠량면,2383,2457,59.69,41.162673814709336,39.92293516501927
4681033000,전라남도,강진군,대구면,1172,1226,33.53,36.56427080226663,34.95377274082911
4681034000,전라남도,강진군,도암면,2567,2644,20.11,131.47687717553455,127.64793635007459
4681035000,전라남도,강진군,신전면,1845,1887,40.42,46.6848095002474,45.64571994062345
4681036000,전라남도,강진군,성전면,2855,2933,64.69,45.339310558046066,44.13356005565002
4681037000,전라남도,강진군,작천면,1888,1933,44.15,43.782559456398644,42.763306908267275
4681038000,전라남도,강진군,병영면,1684,1700,26.99,62.986291218969995,62.393479066320864
4681039000,전라남도,강진군,옴천면,670,701,26.99,25.97258243793998,24.82400889218229
4681040000,전라남도,강진군,마량면,1843,1891,20.11,94.03281949278966,91.64594728990552
4682025000,전라남도,해남군,해남읍,24841,24535,65.2,376.30368098159505,380.9969325153374
4682031000,전라남도,해남군,삼산면,3006,3118,50.86,61.30554463232403,59.10342115611483
4682032000,전라남도,해남군,화산면,3315,3461,57.2,60.50699300699301,57.95454545454545
4682033000,전라남도,해남군,현산면,2902,3042,90.34,33.67279167589108,32.123090546823114
4682034000,전라남도,해남군,송지면,6280,6477,80.59,80.36977292468048,77.92530090581958
4682035000,전라남도,해남군,북평면,2874,2989,48.13,62.10263868688967,59.71327654269686
4682036000,전라남도,해남군,북일면,2045,2131,41.38,51.49830836152731,49.42000966650556
4682037000,전라남도,해남군,옥천면,3069,3195,61.69,51.79121413519209,49.74874371859297
4682038000,전라남도,해남군,계곡면,2202,2332,78.14,29.843869976964424,28.1801894036345
4682039000,전라남도,해남군,마산면,2467,2610,78.27,33.34610962054427,31.51910054938035
4682040000,전라남도,해남군,황산면,4942,5173,105.75,48.917257683215134,46.73286052009456
4682041000,전라남도,해남군,산이면,3897,4109,109.48,37.531969309462916,35.595542564852025
4682042000,전라남도,해남군,문내면,4135,4265,56.6,75.35335689045937,73.0565371024735
4682043000,전라남도,해남군,화원면,3674,3777,90.2,41.87361419068736,40.731707317073166
4683025000,전라남도,영암군,영암읍,8357,8521,59.9,142.25375626043407,139.51585976627715
4683025300,전라남도,영암군,삼호읍,14884,13558,85.9,157.8346915017462,173.27124563445867
4683031000,전라남도,영암군,덕진면,1905,1962,26.2,74.88549618320612,72.70992366412214
4683032000,전라남도,영암군,금정면,2082,2150,73.05,29.43189596167009,28.501026694045176
4683033000,전라남도,영암군,신북면,3842,3929,48.9,80.34764826175869,78.56850715746421
4683034000,전라남도,영암군,시종면,3649,3774,35.8,105.41899441340783,101.92737430167598
4683035000,전라남도,영암군,도포면,2309,2378,72.98,32.58426966292134,31.638805152096463
4683036000,전라남도,영암군,군서면,3227,3309,61.92,53.439922480620154,52.115633074935396
4683037000,전라남도,영암군,서호면,1960,2026,48.9,41.43149284253579,40.081799591002046
4683038000,전라남도,영암군,학산면,2996,3083,61.92,49.79005167958656,48.38501291989664
4683039000,전라남도,영암군,미암면,2309,2407,41.7,57.721822541966425,55.37170263788968
4684025000,전라남도,무안군,무안읍,10794,11013,35.67,308.74684608915055,302.6072329688814
4684025300,전라남도,무안군,일로읍,6601,6740,56.31,119.69454803764873,117.22606996980997
4684025600,전라남도,무안군,삼향읍,5652,5856,44.54,131.47732375392906,126.89717108217333
4684032000,전라남도,무안군,몽탄면,3130,3195,63.1,50.63391442155309,49.603803486529316
4684033000,전라남도,무안군,청계면,6427,6586,65.48,100.58032987171654,98.15210751374465
4684034000,전라남도,무안군,현경면,4746,4896,19.09,256.46935568360396,248.61183865898377
4684035000,전라남도,무안군,망운면,2061,2144,19.09,112.31011000523834,107.96228391828183
4684036000,전라남도,무안군,해제면,5100,5219,64.34,81.11594653403792,79.26639726453217
4684037000,전라남도,무안군,운남면,3023,3104,18.43,168.42105263157896,164.026044492675
4686025000,전라남도,함평군,함평읍,8559,8694,40.3,215.73200992555832,212.38213399503724
4686031000,전라남도,함평군,손불면,3429,3478,55.27,62.927447077980815,62.04089017550208
4686032000,전라남도,함평군,신광면,1912,1921,41.06,46.78519240136386,46.56600097418412
4686033000,전라남도,함평군,학교면,3933,4069,39.5,103.0126582278481,99.56962025316456
4686034000,전라남도,함평군,엄다면,1938,2003,23.2,86.33620689655173,83.5344827586207
4686035000,전라남도,함평군,대동면,3161,3160,56.6,55.830388692579504,55.84805653710247
4686036000,전라남도,함평군,나산면,2909,2964,56.44,52.51594613749114,51.54145995747697
4686037000,전라남도,함평군,해보면,2917,3009,39.5,76.17721518987342,73.84810126582279
4686038000,전라남도,함평군,월야면,3761,3809,34.54,110.27793862188767,108.88824551244933
4687025300,전라남도,영광군,백수읍,4799,4934,86.5,57.040462427745666,55.47976878612717
4687025600,전라남도,영광군,홍농읍,7034,7157,38.0,188.3421052631579,185.10526315789474
4687031000,전라남도,영광군,대마면,1805,1778,35.1,50.655270655270655,51.42450142450142
4687032000,전라남도,영광군,묘량면,1788,1810,12.2,148.36065573770492,146.55737704918033
4687033000,전라남도,영광군,불갑면,1377,1375,25.92,53.047839506172835,53.125
4687034000,전라남도,영광군,군서면,2407,2417,26.05,92.7831094049904,92.39923224568138
4687035000,전라남도,영광군,군남면,2409,2434,65.03,37.4288789789328,37.044441027218205
4687036000,전라남도,영광군,염산면,4079,4143,34.29,120.82239720034995,118.9559638378536
4687037000,전라남도,영광군,법성면,5327,5428,35.1,154.64387464387463,151.76638176638176
4687038000,전라남도,영광군,낙월면,408,418,12.13,34.460016488046165,33.6356141797197
4688025000,전라남도,장성군,장성읍,13656,13500,69.5,194.24460431654677,196.4892086330935
4688031000,전라남도,장성군,진원면,3649,3756,28.3,132.7208480565371,128.9399293286219
4688032000,전라남도,장성군,남면,3736,3698,28.7,128.85017421602788,130.17421602787456
4688033000,전라남도,장성군,동화면,1870,1938,28.8,67.29166666666667,64.93055555555556
4688034000,전라남도,장성군,삼서면,3635,3361,47.5,70.7578947368421,76.52631578947368
4688035000,전라남도,장성군,삼계면,6458,6698,28.7,233.37979094076655,225.01742160278746
4688036000,전라남도,장성군,황룡면,4171,4353,44.7,97.38255033557046,93.31096196868009
4688037000,전라남도,장성군,서삼면,1564,1623,34.1,47.59530791788856,45.86510263929618
4688038000,전라남도,장성군,북일면,1415,1424,30.6,46.5359477124183,46.24183006535947
4688039000,전라남도,장성군,북이면,2906,2984,56.4,52.90780141843972,51.52482269503546
4688040000,전라남도,장성군,북하면,2265,2296,84.2,27.268408551068884,26.90023752969121
4689025000,전라남도,완도군,완도읍,18355,18722,54.14,345.8071666050979,339.0284447728112
4689025300,전라남도,완도군,금일읍,3770,3854,28.1,137.15302491103202,134.16370106761565
4689025600,전라남도,완도군,노화읍,4475,4562,31.94,142.8303068252974,140.10644959298685
4689031000,전라남도,완도군,군외면,3329,3336,42.78,77.98036465638148,77.81673679289388
4689032000,전라남도,완도군,신지면,3496,3571,31.28,114.16240409207161,111.76470588235294
4689033000,전라남도,완도군,고금면,4314,4421,46.53,95.01396948205459,92.7143778207608
4689034000,전라남도,완도군,약산면,2388,2415,26.7,90.4494382022472,89.43820224719101
4689035000,전라남도,완도군,청산면,2102,2117,42.7,49.57845433255269,49.2271662763466
4689036000,전라남도,완도군,소안면,2579,2604,28.7,90.73170731707317,89.86062717770035
4689037000,전라남도,완도군,금당면,998,1015,14.22,71.37834036568213,70.18284106891701
4689038000,전라남도,완도군,보길면,2697,2728,32.43,84.11964230650632,83.16373728029602
4689039000,전라남도,완도군,생일면,833,836,15.02,55.65912117177098,55.45938748335553
4690025000,전라남도,진도군,진도읍,10559,10503,44.1,238.16326530612244,239.4331065759637
4690031000,전라남도,진도군,군내면,3068,3145,63.95,49.179046129788894,47.974980453479276
4690032000,전라남도,진도군,고군면,3681,3798,48.3,78.63354037267081,76.2111801242236
4690033000,전라남도,진도군,의신면,3516,3647,66.2,55.09063444108761,53.111782477341386
4690034000,전라남도,진도군,임회면,3464,3516,69.62,50.50272910083309,49.755817293881066
4690035000,전라남도,진도군,지산면,3236,3351,89.8,37.3162583518931,36.03563474387528
4690036000,전라남도,진도군,조도면,2352,2432,63.95,38.02971071149335,36.778733385457386
4691025000,전라남도,신안군,지도읍,4351,4426,79.75,55.49843260188088,54.557993730407524
4691025300,전라남도,신안군,압해읍,5929,6074,67.4,90.11869436201779,87.9673590504451
4691031000,전라남도,신안군,증도면,1522,1611,33.62,47.91790600832838,45.27067221891731
4691032000,전라남도,신안군,임자면,3232,3322,47.21,70.3664477864859,68.46007201864012
4691033000,전라남도,신안군,자은면,2276,2308,52.7,43.795066413662234,43.18785578747628
4691034000,전라남도,신안군,비금면,3591,3708,51.72,71.69373549883991,69.43155452436196
4691035000,전라남도,신안군,도초면,2580,2698,55.45,48.65644724977457,46.52840396753832
4691036000,전라남도,신안군,흑산면,2383,2483,48.41,51.291055567031606,49.22536665978104
4691037000,전라남도,신안군,하의면,1788,1842,35.61,51.72704296545914,50.2106149957877
4691038000,전라남도,신안군,신의면,1584,1634,33.24,49.15764139590854,47.65342960288808
4691039000,전라남도,신안군,장산면,1601,1650,29.2,56.50684931506849,54.828767123287676
4691040000,전라남도,신안군,안좌면,2746,2846,59.97,47.45706186426547,45.78956144739036
4691041000,전라남도,신안군,팔금면,1003,1097,18.43,59.522517634291916,54.42213781877374
4691042000,전라남도,신안군,암태면,2050,2112,43.2,48.888888888888886,47.4537037037037
4713025000,경상북도,경주시,감포읍,5576,5691,44.83,126.94624135623467,124.38099486950703
4713025300,경상북도,경주시,안강읍,25524,26270,138.67,189.4425614768876,184.06288310377155
4713025600,경상북도,경주시,건천읍,9614,9826,90.46,108.62259562237453,106.27901835065222
4713025900,경상북도,경주시,외동읍,19016,18120,109.76,165.0874635568513,173.25072886297374
4713031000,경상북도,경주시,양북면,4368,4487,120.06,37.37298017657837,36.381809095452276
4713032000,경상북도,경주시,양남면,6293,6542,84.95,77.01000588581519,74.0788699234844
4713034000,경상북도,경주시,산내면,3283,3320,142.64,23.27537857543466,23.01598429613012
4713053000,경상북도,경주시,황오동,6791,7079,1.3,5445.384615384615,5223.846153846153
4713055000,경상북도,경주시,성건동,14265,15024,6.4,2347.5,2228.90625
4713057000,경상북도,경주시,황남동,4983,5367,20.5,261.8048780487805,243.0731707317073
4713059000,경상북도,경주시,선도동,15076,15136,28.0,540.5714285714286,538.4285714285714
4713061500,경상북도,경주시,용강동,21577,21680,5.1,4250.980392156863,4230.78431372549
4713063000,경상북도,경주시,동천동,23244,23844,5.3,4498.867924528302,4385.660377358491
4713065000,경상북도,경주시,불국동,9744,10018,37.4,267.86096256684493,260.5347593582888
4713066000,경상북도,경주시,보덕동,1820,1864,81.0,23.012345679012345,22.469135802469136
4715025000,경상북도,김천시,아포읍,7193,7503,53.48,140.29543754674646,134.49887808526552
4715031000,경상북도,김천시,농소면,3003,3106,45.42,68.38397181858213,66.11624834874505
4715032000,경상북도,김천시,남면,3165,3362,67.1,50.1043219076006,47.16840536512668
4715034000,경상북도,김천시,개령면,2503,2612,27.85,93.78815080789946,89.87432675044883
4715035000,경상북도,김천시,감문면,3364,3503,59.4,58.97306397306397,56.63299663299664
4715036000,경상북도,김천시,어모면,4153,4329,65.22,66.37534498620056,63.67678626188286
4715037000,경상북도,김천시,봉산면,3221,3343,56.45,59.220549158547385,57.0593445527015
4715038000,경상북도,김천시,대항면,3520,3695,66.03,55.959412388308344,53.30910192336817
4715039000,경상북도,김천시,감천면,1961,2041,27.51,74.19120319883679,71.2831697564522
4715040000,경상북도,김천시,조마면,2274,2327,70.93,32.806992809812485,32.05977724517129
4715041000,경상북도,김천시,구성면,2860,2965,95.5,31.047120418848166,29.94764397905759
4715042000,경상북도,김천시,지례면,1606,1668,54.16,30.797636632200888,29.65288035450517
4715043000,경상북도,김천시,부항면,1297,1336,82.64,16.16650532429816,15.6945788964182
4715044000,경상북도,김천시,대덕면,2163,2166,98.38,22.016670054889207,21.9861760520431
4715045000,경상북도,김천시,증산면,1064,1104,7.52,146.8085106382979,141.48936170212767
4715051600,경상북도,김천시,자산동,6900,7274,1.34,5428.358208955224,5149.253731343283
4715053600,경상북도,김천시,평화남산동,7862,8408,2.25,3736.8888888888887,3494.222222222222
4715056500,경상북도,김천시,양금동,4037,4247,9.23,460.13001083423615,437.3781148429035
4715057500,경상북도,김천시,대신동,24749,23892,23.38,1021.8990590248076,1058.5543199315655
4715061000,경상북도,김천시,지좌동,10914,10953,9.99,1096.3963963963963,1092.4924924924924
4715064000,경상북도,김천시,율곡동,22082,21458,4.303,4986.753427841041,5131.768533581222
4717025000,경상북도,안동시,풍산읍,6487,6661,96.64,68.92591059602648,67.12541390728477
4717031000,경상북도,안동시,와룡면,4154,4249,116.9,36.34730538922155,35.534644995722836
4717032000,경상북도,안동시,북후면,3070,3169,76.6,41.37075718015666,40.07832898172324
4717033000,경상북도,안동시,서후면,3606,3682,65.3,56.38591117917305,55.22205206738132
4717034000,경상북도,안동시,풍천면,5296,5100,93.9,54.31309904153354,56.40042598509052
4717035000,경상북도,안동시,일직면,2848,2916,84.65,34.44772593030124,33.64441819255759
4717036000,경상북도,안동시,남후면,1857,1888,63.14,29.90180551156161,29.410833069369655
4717037000,경상북도,안동시,남선면,2123,2204,59.1,37.2927241962775,35.922165820642974
4717038000,경상북도,안동시,임하면,2921,3069,91.7,33.46782988004362,31.853871319520174
4717039000,경상북도,안동시,길안면,2736,2893,199.7,14.486730095142715,13.70055082623936
4717040000,경상북도,안동시,임동면,1782,1847,151.05,12.227739159218801,11.7974180734856
4717041000,경상북도,안동시,예안면,1903,1955,163.8,11.935286935286934,11.617826617826617
4717042000,경상북도,안동시,도산면,1656,1731,101.9,16.987242394504417,16.251226692836113
4717043000,경상북도,안동시,녹전면,1770,1877,70.82,26.50381248234962,24.992939847500708
4717051000,경상북도,안동시,중구동,5176,5218,2.53,2062.4505928853755,2045.8498023715417
4717052000,경상북도,안동시,명륜동,5142,5221,9.37,557.2038420490929,548.7726787620064
4717055500,경상북도,안동시,용상동,22445,22233,26.09,852.1655806822538,860.2912993484093
4717058500,경상북도,안동시,서구동,9312,9588,1.56,6146.153846153846,5969.230769230769
4717060000,경상북도,안동시,태화동,13552,13822,2.31,5983.549783549784,5866.666666666667
4717062000,경상북도,안동시,평화동,6549,6588,0.85,7750.588235294118,7704.705882352941
4717063000,경상북도,안동시,안기동,6428,6538,7.29,896.8449931412895,881.755829903978
4717065000,경상북도,안동시,옥동,22189,22647,4.44,5100.675675675675,4997.522522522522
4717069000,경상북도,안동시,강남동,10339,9895,20.03,494.00898652021965,516.1757363954068
4719025000,경상북도,구미시,선산읍,15270,15526,67.0,231.73134328358208,227.91044776119404
4719025300,경상북도,구미시,고아읍,36936,38064,63.82,596.4274522093388,578.75274208712
4719031000,경상북도,구미시,무을면,1892,1964,44.67,43.966868144168345,42.35504813073651
4719032000,경상북도,구미시,옥성면,1766,1831,59.36,30.84568733153639,29.750673854447438
4719033000,경상북도,구미시,도개면,2257,2285,60.93,37.50205153454784,37.042507795831284
4719034000,경상북도,구미시,해평면,4190,4432,69.23,64.01848909432327,60.52289469882999
4719035000,경상북도,구미시,산동면,26109,20733,59.36,349.2756064690027,439.8416442048518
4719036000,경상북도,구미시,장천면,3247,3373,58.14,58.01513587891297,55.84795321637427
4719051000,경상북도,구미시,송정동,16334,16793,1.59,10561.635220125785,10272.955974842767
4719055100,경상북도,구미시,도량동,30648,28366,3.75,7564.266666666666,8172.8
4719055500,경상북도,구미시,지산동,2311,2432,4.27,569.5550351288057,541.2177985948479
4719056500,경상북도,구미시,선주원남동,47562,48784,27.89,1749.1574040874866,1705.3424166367874
4719063000,경상북도,구미시,광평동,4544,4657,1.83,2544.808743169399,2483.0601092896172
4719064500,경상북도,구미시,상모사곡동,29091,29922,5.79,5167.875647668394,5024.352331606217
4719066000,경상북도,구미시,임오동,19813,20227,6.93,2918.759018759019,2859.0187590187593
4719067000,경상북도,구미시,인동동,49185,50850,20.7,2456.521739130435,2376.086956521739
4719068000,경상북도,구미시,진미동,16096,16996,8.8,1931.3636363636363,1829.090909090909
4719069000,경상북도,구미시,양포동,46314,46880,22.51,2082.6299422478896,2057.4855619724567
4721025000,경상북도,영주시,풍기읍,10706,10869,75.92,143.16385669125395,141.0168598524763
4721031000,경상북도,영주시,이산면,2428,2516,55.3,45.49728752260398,43.90596745027125
4721032000,경상북도,영주시,평은면,1446,1487,61.95,24.00322841000807,23.34140435835351
4721033000,경상북도,영주시,문수면,1992,2041,41.61,49.0507089641913,47.873107426099494
4721034000,경상북도,영주시,장수면,2234,2288,42.05,54.411414982164096,53.127229488703925
4721035000,경상북도,영주시,안정면,3105,3139,43.6,71.9954128440367,71.21559633027523
4721036000,경상북도,영주시,봉현면,2824,2928,51.9,56.41618497109827,54.41233140655106
4721037000,경상북도,영주시,순흥면,2049,2147,54.4,39.466911764705884,37.66544117647059
4721038000,경상북도,영주시,단산면,1935,2012,92.19,21.82449289510793,20.989261308167915
4721039000,경상북도,영주시,부석면,3167,3240,91.7,35.33260632497274,34.536532170119955
4721051000,경상북도,영주시,상망동,8124,8256,15.78,523.1939163498099,514.8288973384031
4721052500,경상북도,영주시,하망동,6231,6375,2.55,2500.0,2443.529411764706
4723025000,경상북도,영천시,금호읍,10988,11140,27.14,410.46425939572583,404.86366985998524
4723031000,경상북도,영천시,청통면,4227,4206,67.0,62.776119402985074,63.08955223880597
4723032000,경상북도,영천시,신녕면,3879,3965,80.72,49.12041625371655,48.05500495540139
4723033000,경상북도,영천시,화산면,3225,3307,53.5,61.81308411214953,60.2803738317757
4723034000,경상북도,영천시,화북면,2184,2196,87.3,25.15463917525773,25.017182130584192
4723035000,경상북도,영천시,화남면,3100,3098,79.3,39.066834804539724,39.09205548549811
4723036000,경상북도,영천시,자양면,1167,1168,89.4,13.064876957494405,13.053691275167784
4723037000,경상북도,영천시,임고면,4238,4266,88.02,48.466257668711656,48.14814814814815
4723038000,경상북도,영천시,고경면,6147,5967,120.5,49.518672199170126,51.01244813278009
4723039000,경상북도,영천시,북안면,4444,4429,70.64,62.698187995469986,62.91053227633069
4723040000,경상북도,영천시,대창면,3034,3037,50.94,59.61915979583824,59.56026698076168
4723051000,경상북도,영천시,동부동,29639,30062,10.79,2786.0982391102875,2746.895273401298
4723052000,경상북도,영천시,중앙동,9462,8861,20.44,433.51272015655576,462.91585127201563
4723054000,경상북도,영천시,완산동,6923,6437,5.05,1274.6534653465346,1370.891089108911
4723055500,경상북도,영천시,남부동,4287,4280,27.14,157.70081061164333,157.9587324981577
4725025000,경상북도,상주시,함창읍,6696,6854,43.37,158.03550841595575,154.3924371685497
4725031000,경상북도,상주시,중동면,1450,1468,51.69,28.400077384407044,28.05184755271813
4725033000,경상북도,상주시,낙동면,3098,3199,91.1,35.1152579582876,34.00658616904501
4725034000,경상북도,상주시,청리면,2723,2763,39.6,69.77272727272727,68.76262626262626
4725035000,경상북도,상주시,공성면,4047,4119,89.29,46.130585731884864,45.32422443722701
4725036000,경상북도,상주시,외남면,1705,1734,33.0,52.54545454545455,51.666666666666664
4725037000,경상북도,상주시,내서면,1997,1932,80.66,23.95239275973221,24.758244483015126
4725038000,경상북도,상주시,모동면,2615,2646,70.5,37.53191489361702,37.09219858156028
4725039000,경상북도,상주시,모서면,1759,1783,84.99,20.978938698670433,20.696552535592424
4725040000,경상북도,상주시,화동면,2048,2037,56.15,36.277827248441675,36.47373107747106
4725041000,경상북도,상주시,화서면,2816,2881,59.52,48.40389784946236,47.31182795698925
4725042000,경상북도,상주시,화북면,1250,1261,99.4,12.686116700201206,12.575452716297786
4725043000,경상북도,상주시,외서면,2843,2876,88.08,32.65213442325159,32.27747502270663
4725044000,경상북도,상주시,은척면,1184,1202,53.95,22.27988878591288,21.946246524559776
4725045000,경상북도,상주시,공검면,2187,2233,39.5,56.53164556962025,55.36708860759494
4725046000,경상북도,상주시,이안면,2090,2129,52.35,40.66857688634193,39.92359121298949
4725047000,경상북도,상주시,화남면,855,824,54.39,15.149843721272292,15.719801434087149
4725052000,경상북도,상주시,남원동,12554,12818,27.83,460.5821056413942,451.0959396334891
4725055000,경상북도,상주시,동문동,8189,8380,18.14,461.9625137816979,451.4332965821389
4725057000,경상북도,상주시,신흥동,9202,9512,25.77,369.11136980985646,357.08187815289097
4728025000,경상북도,문경시,문경읍,5813,5863,156.51,37.46086512043959,37.1413967158648
4728025300,경상북도,문경시,가은읍,3164,3164,152.48,20.750262329485835,20.750262329485835
4728031000,경상북도,문경시,영순면,2538,2529,39.0,64.84615384615384,65.07692307692308
4728032000,경상북도,문경시,산양면,3053,3124,33.0,94.66666666666667,92.51515151515152
4728033000,경상북도,문경시,호계면,2453,2523,53.1,47.51412429378531,46.195856873822976
4728034000,경상북도,문경시,산북면,2744,2797,111.78,25.022365360529612,24.548219717301844
4728035000,경상북도,문경시,동로면,1897,1901,142.1,13.377902885292048,13.349753694581281
4728036000,경상북도,문경시,마성면,3569,3576,74.71,47.86507830277072,47.771382679694824
4728037000,경상북도,문경시,농암면,2598,2602,103.47,25.147385715666378,25.10872716729487
4729025000,경상북도,경산시,하양읍,25914,26325,48.65,541.1099691675231,532.6618705035971
4729025300,경상북도,경산시,진량읍,36368,36601,46.0,795.6739130434783,790.6086956521739
4729031000,경상북도,경산시,와촌면,6126,6313,47.93,131.71291466722303,127.81139161276862
4729033000,경상북도,경산시,자인면,5588,5712,22.03,259.2827961870177,253.6541080344984
4729034000,경상북도,경산시,용성면,3405,3490,79.4,43.95465994962216,42.88413098236776
4729035000,경상북도,경산시,남산면,3804,3812,38.22,99.73835688121403,99.52904238618525
4729037000,경상북도,경산시,남천면,3076,3095,70.53,43.88203601304409,43.6126471005246
4729051000,경상북도,경산시,중방동,10190,10151,1.27,7992.913385826771,8023.622047244095
4729052000,경상북도,경산시,중앙동,6708,6896,9.4,733.6170212765957,713.6170212765957
4729053000,경상북도,경산시,남부동,20449,19954,3.74,5335.294117647059,5467.647058823529
4729055000,경상북도,경산시,북부동,16052,14783,9.4,1572.659574468085,1707.659574468085
4729056000,경상북도,경산시,동부동,37308,36421,18.15,2006.6666666666667,2055.537190082645
4772025000,경상북도,군위군,군위읍,8292,8387,84.05,99.78584176085664,98.65556216537776
4772031000,경상북도,군위군,소보면,2284,2297,101.3,22.675222112537018,22.546890424481738
4772032000,경상북도,군위군,효령면,3817,3847,98.47,39.06773636640601,38.76307504823804
4772033000,경상북도,군위군,부계면,2037,1979,64.81,30.535411201975002,31.430334824872705
4772034000,경상북도,군위군,우보면,2080,2108,60.0,35.13333333333333,34.666666666666664
4772035000,경상북도,군위군,의흥면,2449,2480,54.16,45.79025110782866,45.2178729689808
4772036000,경상북도,군위군,산성면,1209,1251,36.77,34.02230078868643,32.88006527060103
4772037000,경상북도,군위군,고로면,1366,1350,114.6,11.780104712041885,11.919720767888307
4773025000,경상북도,의성군,의성읍,13601,13743,68.8,199.75290697674419,197.6889534883721
4773031000,경상북도,의성군,단촌면,1977,2030,74.85,27.120908483633936,26.412825651302608
4773032000,경상북도,의성군,점곡면,1634,1656,65.03,25.465169921574656,25.126864524065816
