행정동코드,시도명,시군구명,읍면동명,면적(km^2),2020인구수,2019인구수,인구밀도
4283031000,강원도,양양군,서면,630079.403,2943,2968,0.004710517413945683
4283032000,강원도,양양군,손양면,630079.403,2374,2407,0.00382015344183533
4283033000,강원도,양양군,현북면,630079.403,2550,2593,0.0041153543309842165
4283034000,강원도,양양군,현남면,630079.403,3064,3055,0.004848595249192743
4283035000,강원도,양양군,강현면,630079.403,4670,4491,0.007127673081546517
4311000000,충청북도,청주시,,940844.524,840938,838887,0.8916319100561615
4313000000,충청북도,충주시,,983477.555,210188,210463,0.21399878312423712
4313025000,충청북도,충주시,주덕읍,983477.555,4877,5049,0.005133823313334283
4313031000,충청북도,충주시,살미면,983477.555,2055,2113,0.0021484984474302517
4313032500,충청북도,충주시,수안보면,983477.555,3085,3269,0.0033239192733788415
4313033500,충청북도,충주시,대소원면,983477.555,8550,8323,0.008462826586825359
4313035000,충청북도,충주시,신니면,983477.555,3029,3166,0.0032191888710668133
4313036000,충청북도,충주시,노은면,983477.555,2341,2416,0.0024565888542316555
4313037000,충청북도,충주시,앙성면,983477.555,4008,4136,0.004205484892840284
4313038500,충청북도,충주시,중앙탑면,983477.555,12506,11759,0.01195655146395283
4313039000,충청북도,충주시,금가면,983477.555,3690,3860,0.003924848086644946
4313040000,충청북도,충주시,동량면,983477.555,3735,3889,0.003954335287295906
4313041000,충청북도,충주시,산척면,983477.555,2316,2454,0.0024952272550846366
4313042000,충청북도,충주시,엄정면,983477.555,3300,3411,0.0034683048765662985
4313043000,충청북도,충주시,소태면,983477.555,1940,1978,0.0020112304443999232
4313051500,충청북도,충주시,성내.충인동,983477.555,2814,2979,0.003029047266869247
4313053500,충청북도,충주시,교현.안림동,983477.555,23690,25236,0.025659965366469393
4313055000,충청북도,충주시,용산동,983477.555,15744,16784,0.017065971576748388
4313056000,충청북도,충주시,지현동,983477.555,5359,5701,0.005796776927969647
4313057100,충청북도,충주시,문화동,983477.555,9703,10316,0.010489309031561986
4313058000,충청북도,충주시,호암.직동,983477.555,17469,9580,0.009740944215041084
4313060500,충청북도,충주시,달천동,983477.555,3731,3916,0.0039817888879019716
4313061000,충청북도,충주시,봉방동,983477.555,9403,9962,0.010129361823615792
4313062500,충청북도,충주시,칠금.금릉동,983477.555,14860,15871,0.01613763315625439
4313063000,충청북도,충주시,연수동,983477.555,38025,39713,0.04038017929143284
4313064000,충청북도,충주시,목행.용탄동,983477.555,6753,6940,0.007056592155781328
4315000000,충청북도,제천시,,883422.112,133638,135243,0.15308989684876714
4315025000,충청북도,제천시,봉양읍,883422.112,6801,6940,0.007855814231645586
4315031000,충청북도,제천시,금성면,883422.112,1979,2020,0.0022865626437930955
4315032000,충청북도,제천시,청풍면,883422.112,1278,1291,0.0014613625609588546
4315033000,충청북도,제천시,수산면,883422.112,2042,2084,0.0023590081929033718
4315034000,충청북도,제천시,덕산면,883422.112,2233,2259,0.0025571014912517836
4315035000,충청북도,제천시,한수면,883422.112,710,732,0.000828595967948785
4315036000,충청북도,제천시,백운면,883422.112,3274,3340,0.003780752094192544
4315038000,충청북도,제천시,송학면,883422.112,4628,4747,0.005373422212913774
4315051000,충청북도,제천시,교동,883422.112,18947,19143,0.021669142915906547
4315051800,충청북도,제천시,의림지동,883422.112,9941,10124,0.011459980299881831
4315052800,충청북도,제천시,중앙동,883422.112,6025,6254,0.007079288502119811
4315053700,충청북도,제천시,남현동,883422.112,4996,5206,0.005892992635439037
4315054700,충청북도,제천시,영서동,883422.112,10339,9499,0.01075250423435179
4315056000,충청북도,제천시,용두동,883422.112,17932,18099,0.020487374896045164
4315057700,충청북도,제천시,신백동,883422.112,11256,11661,0.01319980544023331
4315059000,충청북도,제천시,청전동,883422.112,15863,16209,0.01834796727388232
4315060500,충청북도,제천시,화산동,883422.112,15394,15635,0.017698221255299528
4372000000,충청북도,보은군,,584207.531,32699,33448,0.05725362687938373
4372025000,충청북도,보은군,보은읍,584207.531,14867,15053,0.025766528504405743
4372031500,충청북도,보은군,속리산면,584207.531,1926,2008,0.003437134739709475
4372032500,충청북도,보은군,장안면,584207.531,1510,1605,0.0027473113830845156
4372033000,충청북도,보은군,마로면,584207.531,2248,2324,0.003978038413886863
4372034000,충청북도,보은군,탄부면,584207.531,1698,1768,0.003026321822612725
4372035000,충청북도,보은군,삼승면,584207.531,2364,2401,0.0041098408914554034
4372036000,충청북도,보은군,수한면,584207.531,1959,1995,0.0034148823733667344
4372037000,충청북도,보은군,회남면,584207.531,781,777,0.0013300068191007281
4372038500,충청북도,보은군,회인면,584207.531,1821,1871,0.003202629032866747
4372039000,충청북도,보은군,내북면,584207.531,1722,1796,0.0030742499962740128
4372040000,충청북도,보은군,산외면,584207.531,1803,1850,0.0031666829026207816
4373000000,충청북도,옥천군,,537221.176,50778,51371,0.09562355747495702
4373025000,충청북도,옥천군,옥천읍,537221.176,29137,29393,0.05471303312883556
4373031000,충청북도,옥천군,동이면,537221.176,3235,3261,0.0060701255752435195
4373032000,충청북도,옥천군,안남면,537221.176,1431,1451,0.0027009359735290853
4373033000,충청북도,옥천군,안내면,537221.176,1943,1987,0.003698662839009161
4373034000,충청북도,옥천군,청성면,537221.176,2345,2387,0.004443235126680859
4373035000,충청북도,옥천군,청산면,537221.176,3070,3132,0.005830001012469397
4373036000,충청북도,옥천군,이원면,537221.176,4252,4382,0.008156789411443453
4373037000,충청북도,옥천군,군서면,537221.176,2300,2306,0.004292459238427341
4373038000,충청북도,옥천군,군북면,537221.176,3065,3072,0.005718315169318642
4374000000,충청북도,영동군,,846016.198,47963,49179,0.05813009268174792
4374025000,충청북도,영동군,영동읍,846016.198,21274,21900,0.025886029193970587
4374031000,충청북도,영동군,용산면,846016.198,3395,3440,0.004066116001244695
4374032000,충청북도,영동군,황간면,846016.198,4356,4475,0.005289496833014538
4374033500,충청북도,영동군,추풍령면,846016.198,2278,2365,0.0027954547508557276
4374034000,충청북도,영동군,매곡면,846016.198,1940,1992,0.002354564847232393
4374035000,충청북도,영동군,상촌면,846016.198,2393,2434,0.0028770134729737174
4374036000,충청북도,영동군,양강면,846016.198,3296,3355,0.003965645111679056
4374037000,충청북도,영동군,용화면,846016.198,981,995,0.0011761004131507185
4374038000,충청북도,영동군,학산면,846016.198,2848,2899,0.003426648339421038
4374039000,충청북도,영동군,양산면,846016.198,1871,1910,0.002257639989063188
4374040000,충청북도,영동군,심천면,846016.198,3331,3414,0.004035383729142264
4374500000,충청북도,증평군,,81797.648,37320,37378,0.4569569041887366
4374525000,충청북도,증평군,증평읍,81797.648,35394,35355,0.4322251417302365
4374531000,충청북도,증평군,도안면,81797.648,1926,2023,0.02473176245850003
4375000000,충청북도,진천군,,407303.348,81483,79919,0.19621493511514174
4375025000,충청북도,진천군,진천읍,407303.348,30113,30108,0.07392033516994316
4375032000,충청북도,진천군,초평면,407303.348,3236,3331,0.008178179767871685
4375033000,충청북도,진천군,문백면,407303.348,3590,3669,0.009008028090159475
4375034000,충청북도,진천군,백곡면,407303.348,2094,2106,0.005170593392716232
4375035000,충청북도,진천군,이월면,407303.348,6263,6492,0.015938980202048328
4375037000,충청북도,진천군,광혜원면,407303.348,10647,11049,0.027127201517626612
4376000000,충청북도,괴산군,,842189.02,37694,38133,0.045278434050351306
4376025000,충청북도,괴산군,괴산읍,842189.02,10123,10170,0.012075673938375496
4376031000,충청북도,괴산군,감물면,842189.02,2049,2101,0.002494689375076393
4376032000,충청북도,괴산군,장연면,842189.02,1894,1967,0.0023355802002738056
4376033000,충청북도,괴산군,연풍면,842189.02,2312,2387,0.0028342805989087817
4376034000,충청북도,괴산군,칠성면,842189.02,3119,3189,0.003786560883921284
4376035000,충청북도,괴산군,문광면,842189.02,2168,2165,0.0025706818167731513
4376036000,충청북도,괴산군,청천면,842189.02,5055,5092,0.006046148642498331
4376037000,충청북도,괴산군,청안면,842189.02,3400,3397,0.004033536319435749
4376039000,충청북도,괴산군,사리면,842189.02,2761,2785,0.003306858595710497
4376040000,충청북도,괴산군,소수면,842189.02,2065,2062,0.0024483814809174312
4376041000,충청북도,괴산군,불정면,842189.02,2748,2818,0.0033460421984603883
4377000000,충청북도,음성군,,520182.166,94461,95375,0.1833492307769736
4377025000,충청북도,음성군,음성읍,520182.166,17189,17643,0.033916964388971384
4377025300,충청북도,음성군,금왕읍,520182.166,20523,20747,0.039884104754179514
4377031000,충청북도,음성군,소이면,520182.166,2952,3008,0.005782589632263556
4377032000,충청북도,음성군,원남면,520182.166,3078,3059,0.005880632209140365
4377033000,충청북도,음성군,맹동면,520182.166,13140,13030,0.025048917190290603
4377034000,충청북도,음성군,대소면,520182.166,15713,15573,0.02993758920985384
4377035000,충청북도,음성군,삼성면,520182.166,7115,7238,0.01391435630263418
4377036000,충청북도,음성군,생극면,520182.166,4600,4651,0.008941098530471342
4377037000,충청북도,음성군,감곡면,520182.166,10151,10426,0.020042978559168825
4380000000,충청북도,단양군,,780158.66,29451,30092,0.03857164131203773
4380025000,충청북도,단양군,단양읍,780158.66,10754,10987,0.014083032802584028
4380025300,충청북도,단양군,매포읍,780158.66,5513,5708,0.007316460474847513
4380031000,충청북도,단양군,대강면,780158.66,2496,2520,0.0032301121928198554
4380032000,충청북도,단양군,가곡면,780158.66,2099,2163,0.002772512965503709
4380033000,충청북도,단양군,영춘면,780158.66,3346,3387,0.00434142460201621
4380034000,충청북도,단양군,어상천면,780158.66,1947,1947,0.00249564620611915
4380035000,충청북도,단양군,적성면,780158.66,1546,1557,0.001995747890563696
4380036000,충청북도,단양군,단성면,780158.66,1750,1823,0.00233670417758357
4413000000,충청남도,천안시,,636082.715,654251,649107,1.0204757725573474
4415000000,충청남도,공주시,,864152.74,105743,107036,0.1238623625726165
4415025000,충청남도,공주시,유구읍,864152.74,7568,7847,0.009080570640787414
4415031000,충청남도,공주시,이인면,864152.74,3375,3451,0.003993506981184831
4415032000,충청남도,공주시,탄천면,864152.74,2980,3106,0.0035942720033497783
4415033000,충청남도,공주시,계룡면,864152.74,5676,5806,0.006718719655971929
4415034000,충청남도,공주시,반포면,864152.74,4276,4368,0.005054661980242058
4415036000,충청남도,공주시,의당면,864152.74,4701,4797,0.005551101996158689
4415037000,충청남도,공주시,정안면,864152.74,4721,4827,0.005585818081187823
4415038000,충청남도,공주시,우성면,864152.74,5341,5496,0.006359986777337534
4415039000,충청남도,공주시,사곡면,864152.74,2998,3069,0.003551455498480512
4415040000,충청남도,공주시,신풍면,864152.74,3270,3349,0.003875472292085772
4415051000,충청남도,공주시,중학동,864152.74,4753,4856,0.005619376963382654
4415054000,충청남도,공주시,웅진동,864152.74,8332,8513,0.009851267728434213
4415055000,충청남도,공주시,금학동,864152.74,5475,5521,0.006388916848195147
4415056000,충청남도,공주시,옥룡동,864152.74,8102,8386,0.009704302968477541
4415057000,충청남도,공주시,신관동,864152.74,19598,19747,0.02285128436901097
4415059000,충청남도,공주시,월송동,864152.74,14577,13897,0.016081647788329642
4418000000,충청남도,보령시,,586558.277,100646,101549,0.17312687243862726
4418025000,충청남도,보령시,웅천읍,586558.277,6382,6558,0.011180474740790335
4418031000,충청남도,보령시,주포면,586558.277,1633,1672,0.002850526649375029
4418032000,충청남도,보령시,오천면,586558.277,2213,2271,0.00387173805067625
4418032500,충청남도,보령시,오천면어항출장소,586558.277,1653,1726,0.0029425891129313993
4418033000,충청남도,보령시,천북면,586558.277,3632,3724,0.00634890026451711
4418034000,충청남도,보령시,청소면,586558.277,2672,2756,0.004698595362247356
4418035000,충청남도,보령시,청라면,586558.277,3966,4078,0.0069524208589422055
4418036000,충청남도,보령시,남포면,586558.277,5177,5365,0.009146576240369037
4418038000,충청남도,보령시,주산면,586558.277,2483,2571,0.004383196181544975
4418039000,충청남도,보령시,미산면,586558.277,1787,1853,0.003159106388332493
4418040000,충청남도,보령시,성주면,586558.277,2314,2419,0.004124057395238154
4418041000,충청남도,보령시,주교면,586558.277,5381,5516,0.009404010166239629
4420000000,충청남도,아산시,,542795.756,313757,313537,0.5776334772963847
4420025000,충청남도,아산시,염치읍,542795.756,6622,6857,0.012632744313498279
4420025300,충청남도,아산시,배방읍,542795.756,73619,71582,0.13187649167986493
4420031000,충청남도,아산시,송악면,542795.756,4256,4283,0.007890629122752388
4420033000,충청남도,아산시,탕정면,542795.756,20956,20645,0.038034564146444794
4420035000,충청남도,아산시,음봉면,542795.756,19825,19768,0.03641885512457838
4420036000,충청남도,아산시,둔포면,542795.756,21249,20674,0.03808799124066843
4420037000,충청남도,아산시,영인면,542795.756,5600,5778,0.010644887945660356
4420038000,충청남도,아산시,인주면,542795.756,6591,6809,0.012544313260990198
4420039000,충청남도,아산시,선장면,542795.756,3229,3323,0.006122008072590751
4420040000,충청남도,아산시,도고면,542795.756,4529,4586,0.008448850141709655
4420041000,충청남도,아산시,신창면,542795.756,20178,20815,0.03834775745741092
4421000000,충청남도,서산시,,742026.6680000001,174645,174344,0.23495651506692208
4421025000,충청남도,서산시,대산읍,742026.6680000001,13658,14113,0.01901953205811196
4421031000,충청남도,서산시,인지면,742026.6680000001,7437,7539,0.010160012200531855
4421032000,충청남도,서산시,부석면,742026.6680000001,5393,5482,0.007387874636333151
4421033000,충청남도,서산시,팔봉면,742026.6680000001,3375,3412,0.004598217486167222
4421034000,충청남도,서산시,지곡면,742026.6680000001,8100,8090,0.010902573113450418
4421036000,충청남도,서산시,성연면,742026.6680000001,14269,12465,0.016798587621651356
4421037000,충청남도,서산시,음암면,742026.6680000001,9532,9763,0.013157209061386456
4421038000,충청남도,서산시,운산면,742026.6680000001,5209,5358,0.007220764739414998
4421039000,충청남도,서산시,해미면,742026.6680000001,7470,7735,0.010424153650499255
4421040000,충청남도,서산시,고북면,742026.6680000001,6427,6557,0.00883660962977681
4421051000,충청남도,서산시,부춘동,742026.6680000001,19624,19631,0.026455922470969735
4421054000,충청남도,서산시,수석동,742026.6680000001,16266,15937,0.021477664735359617
4421055000,충청남도,서산시,석남동,742026.6680000001,29581,29947,0.040358387766192785
4423000000,충청남도,논산시,,555580.4130000001,118032,120005,0.21599933545533395
4423025000,충청남도,논산시,강경읍,555580.4130000001,8561,8974,0.016152477283247924
4423025300,충청남도,논산시,연무읍,555580.4130000001,13942,14253,0.025654252141534727
4423031000,충청남도,논산시,성동면,555580.4130000001,4217,4372,0.007869247903093372
4423032000,충청남도,논산시,광석면,555580.4130000001,4351,4463,0.00803304057445236
4423033000,충청남도,논산시,노성면,555580.4130000001,3073,3161,0.005689545430392989
4423034000,충청남도,논산시,상월면,555580.4130000001,3673,3731,0.006715499525718521
4423035000,충청남도,논산시,부적면,555580.4130000001,3625,3708,0.006674101378012403
4423036000,충청남도,논산시,연산면,555580.4130000001,6182,6388,0.011497885545507881
4423038000,충청남도,논산시,벌곡면,555580.4130000001,2489,2553,0.004595194395379089
4423039000,충청남도,논산시,양촌면,555580.4130000001,6454,6657,0.011982063881722913
4423040000,충청남도,논산시,가야곡면,555580.4130000001,3517,3635,0.006542707257032115
4423041000,충청남도,논산시,은진면,555580.4130000001,4013,4103,0.0073850695668783405
4423042000,충청남도,논산시,채운면,555580.4130000001,2297,2439,0.0043900035763139835
4423051000,충청남도,논산시,취암동,555580.4130000001,34917,34419,0.061951428082472726
4423052000,충청남도,논산시,부창동,555580.4130000001,16721,17149,0.03086681891357462
4425000000,충청남도,계룡시,,60698.855,42757,43378,0.7146428050413801
4425031000,충청남도,계룡시,두마면,60698.855,6817,6960,0.1146644364214119
4425031500,충청남도,계룡시,엄사면,60698.855,18339,18947,0.31214756851673725
4425033000,충청남도,계룡시,신도안면,60698.855,8946,8792,0.14484622485877205
4425051000,충청남도,계룡시,금암동,60698.855,8655,8679,0.1429845752444589
4427000000,충청남도,당진시,,705424.109,166136,167481,0.237418877329581
4427025000,충청남도,당진시,합덕읍,705424.109,9283,9507,0.01347699898360009
4427025300,충청남도,당진시,송악읍,705424.109,30403,30236,0.04286215854298226
4427031000,충청남도,당진시,고대면,705424.109,5524,5660,0.008023542047667667
4427032000,충청남도,당진시,석문면,705424.109,9671,9784,0.013869670564378172
4427033000,충청남도,당진시,대호지면,705424.109,2439,2491,0.003531209053134304
4427034000,충청남도,당진시,정미면,705424.109,3729,3751,0.0053173685902476
4427035000,충청남도,당진시,면천면,705424.109,3596,3613,0.005121741593325668
4427036000,충청남도,당진시,순성면,705424.109,5169,5229,0.007412562079020182
4427037000,충청남도,당진시,우강면,705424.109,5190,5361,0.007599683554336813
4427038000,충청남도,당진시,신평면,705424.109,16000,16407,0.023258348829696716
4427039000,충청남도,당진시,송산면,705424.109,12089,12038,0.01706491151410307
4471000000,충청남도,금산군,,577237.13,51781,52957,0.09174219267565134
4471025000,충청남도,금산군,금산읍,577237.13,22941,23401,0.040539665215229656
4471031000,충청남도,금산군,금성면,577237.13,3348,3453,0.00598194367711585
4471032000,충청남도,금산군,제원면,577237.13,2856,2865,0.004963298185617408
4471033000,충청남도,금산군,부리면,577237.13,2531,2639,0.00457177797970134
4471034000,충청남도,금산군,군북면,577237.13,2588,2621,0.004540594954451388
4471035000,충청남도,금산군,남일면,577237.13,2888,2977,0.005157325898283778
4471036000,충청남도,금산군,남이면,577237.13,2156,2204,0.0038181882028274932
4471037000,충청남도,금산군,진산면,577237.13,3269,3326,0.00576193011007452
4471038000,충청남도,금산군,복수면,577237.13,3093,3195,0.005534986981866534
4471039000,충청남도,금산군,추부면,577237.13,6111,6276,0.010872481470483369
4476000000,충청남도,부여군,,624534.63,66214,67524,0.10811890447131811
4476025000,충청남도,부여군,부여읍,624534.63,20703,21403,0.03427031740417661
4476031000,충청남도,부여군,규암면,624534.63,12020,11764,0.01883642545169993
4476032000,충청남도,부여군,은산면,624534.63,3823,3923,0.006281477137624858
4476033000,충청남도,부여군,외산면,624534.63,2385,2426,0.003884492361936759
4476034000,충청남도,부여군,내산면,624534.63,1566,1595,0.002553901614711101
4476035000,충청남도,부여군,구룡면,624534.63,2447,2469,0.0039533436280386886
4476036000,충청남도,부여군,홍산면,624534.63,2899,2965,0.004747534976563269
4476037000,충청남도,부여군,옥산면,624534.63,1436,1483,0.002374568084399099
4476038000,충청남도,부여군,남면,624534.63,1896,1952,0.0031255272425806074
4476039000,충청남도,부여군,충화면,624534.63,1160,1198,0.0019182282974444507
4476040000,충청남도,부여군,양화면,624534.63,1753,1778,0.002846919793703033
4476041000,충청남도,부여군,임천면,624534.63,2952,2971,0.0047571421299728404
4476042000,충청남도,부여군,장암면,624534.63,2787,2891,0.004629046751178554
4476043000,충청남도,부여군,세도면,624534.63,3213,3323,0.005320761796667704
4476044000,충청남도,부여군,석성면,624534.63,3003,3139,0.005026142425440844
4476045000,충청남도,부여군,초촌면,624534.63,2171,2244,0.003593075375179756
4477000000,충청남도,서천군,,366115.806,52374,53462,0.1460248345574023
4477025000,충청남도,서천군,장항읍,366115.806,11192,11470,0.03132888504682587
4477025300,충청남도,서천군,서천읍,366115.806,13798,13839,0.03779951527140568
4477031000,충청남도,서천군,마서면,366115.806,5035,5157,0.014085707078158762
4477032000,충청남도,서천군,화양면,366115.806,2301,2387,0.006519794996231329
4477033000,충청남도,서천군,기산면,366115.806,1701,1764,0.004818147621848372
4477034000,충청남도,서천군,한산면,366115.806,2578,2650,0.007238146937584006
4477035000,충청남도,서천군,마산면,366115.806,1527,1549,0.004230901738233066
4477036000,충청남도,서천군,시초면,366115.806,1288,1317,0.003597222459169108
4477037000,충청남도,서천군,문산면,366115.806,1281,1311,0.0035808342019519367
4477038000,충청남도,서천군,판교면,366115.806,2140,2238,0.0061128199420049075
4477039000,충청남도,서천군,종천면,366115.806,2065,2121,0.005793248926270067
4477040000,충청남도,서천군,비인면,366115.806,3019,3108,0.008489117238494751
4477041000,충청남도,서천군,서면,366115.806,4449,4551,0.012430493099224458
4479000000,충청남도,청양군,,479099.966,31139,31642,0.06604467177106833
4479025000,충청남도,청양군,청양읍,479099.966,10043,10218,0.021327490555488788
4479031000,충청남도,청양군,운곡면,479099.966,2183,2226,0.004646211976562737
4479032000,충청남도,청양군,대치면,479099.966,2270,2273,0.004744312588826191
4479033000,충청남도,청양군,정산면,479099.966,3569,3635,0.0075871430973969214
4479034000,충청남도,청양군,목면,479099.966,1555,1578,0.0032936758755687323
4479035000,충청남도,청양군,청남면,479099.966,1960,2000,0.004174494138870383
4479036000,충청남도,청양군,장평면,479099.966,2385,2400,0.00500939296664446
4479037000,충청남도,청양군,남양면,479099.966,2788,2828,0.005902734712362722
4479038000,충청남도,청양군,화성면,479099.966,2218,2277,0.0047526615771039315
4479039000,충청남도,청양군,비봉면,479099.966,2168,2207,0.004606554282243468
4480000000,충청남도,홍성군,,446698.483,99973,101037,0.2261861274330766
4480025000,충청남도,홍성군,홍성읍,446698.483,38487,39339,0.08806611505774914
4480025300,충청남도,홍성군,광천읍,446698.483,8625,8977,0.020096329720466054
4480025600,충청남도,홍성군,홍북읍,446698.483,28202,27462,0.06147771045821976
4480032000,충청남도,홍성군,금마면,446698.483,3493,3526,0.007893467594337006
4480033000,충청남도,홍성군,홍동면,446698.483,3452,3508,0.007853171957156613
4480034000,충청남도,홍성군,장곡면,446698.483,2972,3019,0.006758473813755933
4480035000,충청남도,홍성군,은하면,446698.483,2359,2432,0.005444388312373113
4480036000,충청남도,홍성군,결성면,446698.483,2133,2211,0.004949647433658287
4480037000,충청남도,홍성군,서부면,446698.483,3266,3356,0.007512897687633293
4480038000,충청남도,홍성군,갈산면,446698.483,3543,3637,0.00814195735694943
4480039000,충청남도,홍성군,구항면,446698.483,3441,3570,0.007991968040777966
4481000000,충청남도,예산군,,542648.184,78726,79791,0.14704002031636762
4481025000,충청남도,예산군,예산읍,542648.184,33868,34742,0.06402306508041312
4481025300,충청남도,예산군,삽교읍,542648.184,9616,9069,0.016712485671932148
4481031000,충청남도,예산군,대술면,542648.184,2541,2577,0.00474893324253712
4481032000,충청남도,예산군,신양면,542648.184,3135,3221,0.005935705849519622
4481033000,충청남도,예산군,광시면,542648.184,3231,3310,0.006099716349552918
4481034000,충청남도,예산군,대흥면,542648.184,1762,1767,0.0032562534107734155
4481035000,충청남도,예산군,응봉면,542648.184,2542,2596,0.0047839467200723185
4481036000,충청남도,예산군,덕산면,542648.184,6735,6852,0.012626965687956675
4481037000,충청남도,예산군,봉산면,542648.184,2540,2560,0.004717605394216154
4481038000,충청남도,예산군,고덕면,542648.184,4601,4693,0.00864832895119391
4481039000,충청남도,예산군,신암면,542648.184,3614,3744,0.006899497889041125
4481040000,충청남도,예산군,오가면,542648.184,4541,4660,0.008587516069159093
4482500000,충청남도,태안군,,515886.99,62283,63062,0.12223995026507647
4482525000,충청남도,태안군,태안읍,515886.99,29359,29242,0.05668295686231591
4482525300,충청남도,태안군,안면읍,515886.99,8666,8924,0.017298362185873304
4482531000,충청남도,태안군,고남면,515886.99,2385,2463,0.0047743014414843065
4482532000,충청남도,태안군,남면,515886.99,4402,4629,0.008972895400986948
4482533000,충청남도,태안군,근흥면,515886.99,5405,5515,0.010690325801780734
4482534000,충청남도,태안군,소원면,515886.99,5358,5413,0.010492608080696124
4482535000,충청남도,태안군,원북면,515886.99,4409,4544,0.008808130633416438
4482536000,충청남도,태안군,이원면,515886.99,2299,2332,0.004520369858522697
4511000000,전라북도,전주시,,206040.84100000001,655713,653694,3.1726428451143818
4513000000,전라북도,군산시,,396683.442,268667,271781,0.6851332100723276
4513025000,전라북도,군산시,옥구읍,396683.442,3259,3322,0.008374435754744712
4513031000,전라북도,군산시,옥산면,396683.442,4782,4453,0.011225575682082541
4513032000,전라북도,군산시,회현면,396683.442,3489,3567,0.008992056693911616
4513033000,전라북도,군산시,임피면,396683.442,2729,2827,0.007126589367448315
4513034000,전라북도,군산시,서수면,396683.442,2622,2743,0.006914833616876804
4513035000,전라북도,군산시,대야면,396683.442,5159,5278,0.01330531966090987
4513036000,전라북도,군산시,개정면,396683.442,3085,3180,0.008016467700207159
4513037000,전라북도,군산시,성산면,396683.442,2987,3071,0.0077416894048227
4513038000,전라북도,군산시,나포면,396683.442,2258,2320,0.005848492158641702
4513039000,전라북도,군산시,옥도면,396683.442,3574,3722,0.009382796471751902
4513040000,전라북도,군산시,옥서면,396683.442,3133,3257,0.008210577138231043
4513051500,전라북도,군산시,해신동,396683.442,2457,2537,0.006395527847618101
4513053000,전라북도,군산시,월명동,396683.442,5910,6190,0.015604382095686263
4513055000,전라북도,군산시,신풍동,396683.442,7468,7689,0.019383213882670707
4513056000,전라북도,군산시,삼학동,396683.442,5900,6110,0.015402709952284826
4513060500,전라북도,군산시,중앙동,396683.442,2900,3050,0.007688750467179823
4513064000,전라북도,군산시,흥남동,396683.442,13015,11493,0.028972724301409084
4513065000,전라북도,군산시,조촌동,396683.442,21254,21073,0.05312296347373128
4513066000,전라북도,군산시,경암동,396683.442,7672,7870,0.01983949710711646
4513067000,전라북도,군산시,구암동,396683.442,5548,5714,0.014404432842447707
4513068000,전라북도,군산시,개정동,396683.442,2960,3056,0.00770387587793493
4513069000,전라북도,군산시,수송동,396683.442,55941,56043,0.14127889915808486
4513071000,전라북도,군산시,소룡동,396683.442,17067,17473,0.04404771702066657
4513072000,전라북도,군산시,미성동,396683.442,12819,13349,0.03365151802832245
4514000000,전라북도,익산시,,506537.047,285255,291001,0.5744910500100104
4514025000,전라북도,익산시,함열읍,506537.047,7081,7294,0.014399736491534448
4514031000,전라북도,익산시,오산면,506537.047,8040,8244,0.016275216292323827
4514032000,전라북도,익산시,황등면,506537.047,7382,7566,0.014936715971339406
4514033000,전라북도,익산시,함라면,506537.047,2331,2358,0.004655138284485636
4514034000,전라북도,익산시,웅포면,506537.047,1611,1665,0.003287025124541384
4514035000,전라북도,익산시,성당면,506537.047,1971,2036,0.004019449341481236
4514036000,전라북도,익산시,용안면,506537.047,2687,2757,0.005442839800817174
4514037000,전라북도,익산시,낭산면,506537.047,3162,3240,0.006396373215323775
4514038000,전라북도,익산시,망성면,506537.047,3038,3110,0.006139728611005228
4514039000,전라북도,익산시,여산면,506537.047,3412,3478,0.0068662302601531135
4514040000,전라북도,익산시,금마면,506537.047,5418,5128,0.010123642545734664
4514041000,전라북도,익산시,왕궁면,506537.047,4494,4676,0.009231308998411718
4514042000,전라북도,익산시,춘포면,506537.047,4606,4717,0.00931225075823526
4514043000,전라북도,익산시,삼기면,506537.047,2659,2730,0.005389536690689476
4514044000,전라북도,익산시,용동면,506537.047,1603,1657,0.0032712316104294733
4514052000,전라북도,익산시,중앙동,506537.047,3542,3639,0.007184074731655313
4514053000,전라북도,익산시,평화동,506537.047,4961,5044,0.009957810647559604
4514056000,전라북도,익산시,인화동,506537.047,7239,7523,0.014851825832987888
4514057000,전라북도,익산시,동산동,506537.047,22568,22459,0.04433831667992489
4514058000,전라북도,익산시,마동,506537.047,9381,9608,0.018968010448404574
4514059500,전라북도,익산시,남중동,506537.047,11911,12451,0.02458063052592479
4514061000,전라북도,익산시,모현동,506537.047,38940,39668,0.07831213972390848
4514062000,전라북도,익산시,송학동,506537.047,8722,9066,0.017897999867322635
4514065200,전라북도,익산시,어양동,506537.047,25103,25600,0.050539245158113776
4514065600,전라북도,익산시,신동,506537.047,15639,16037,0.031660073226588696
4514067000,전라북도,익산시,팔봉동,506537.047,6789,6882,0.013586370514771054
4514069000,전라북도,익산시,삼성동,506537.047,32379,32857,0.06486593664688063
4518000000,전라북도,정읍시,,693039.121,109763,111535,0.16093608083633706
4518025000,전라북도,정읍시,신태인읍,693039.121,5727,5911,0.008529100047730205
4518031000,전라북도,정읍시,북면,693039.121,4342,4450,0.006420993945592863
4518032000,전라북도,정읍시,입암면,693039.121,2933,3018,0.0043547325231009576
4518033000,전라북도,정읍시,소성면,693039.121,2111,2154,0.0031080496536645004
4518034000,전라북도,정읍시,고부면,693039.121,2847,2950,0.004256613963932347
