소재지(시군구)별(1),소재지(시군구)별(2),2019,2019,2019
소재지(시군구)별(1),소재지(시군구)별(2),합계,도시지역,비도시지역
소재지(시군구)별(1),소재지(시군구)별(2),면적 (㎡),면적 (㎡),면적 (㎡)
전라북도,정읍시,693039121,157713294,535325827
전라북도,남원시,752191724,121581868,630609856
전라북도,김제시,545864268,100171931,445692337
전라북도,완주군,821055309,113161629,707893680
전라북도,진안군,789091740,115883691,673208049
전라북도,무주군,631755526,79376321,552379205
전라북도,장수군,533202165,101758634,431443531
전라북도,임실군,597222769,67754732,529468037
전라북도,순창군,495794067,21139413,474654654
전라북도,고창군,607484716,42492412,564992304
전라북도,부안군,493176247,24785083,468391164
전라남도,소계,12345209476,2351646041,9993563435
전라남도,목포시,51620811,51620811,0
전라남도,여수시,512084272,235062880,277021392
전라남도,순천시,911055038,181710392,729344646
전라남도,나주시,608403003,122272253,486130750
전라남도,광양시,463087471,134663992,328423479
전라남도,담양군,455091603,30008654,425082949
전라남도,곡성군,547467005,52326989,495140016
전라남도,구례군,443243407,45802291,397441116
전라남도,고흥군,807372281,79194543,728177738
전라남도,보성군,664012341,151644064,512368277
전라남도,화순군,787011713,69817451,717194262
전라남도,장흥군,622342074,189861046,432481028
전라남도,강진군,500909508,50866494,450043014
전라남도,해남군,1031306018,65200927,966105091
전라남도,영암군,612561438,156759459,455801979
전라남도,무안군,449711044,147136894,302574150
전라남도,함평군,392103012,40226409,351876603
전라남도,영광군,474963093,171765518,303197575
전라남도,장성군,518401901,69517019,448884882
전라남도,완도군,396761181,114741916,282019265
전라남도,진도군,440100025,44318191,395781834
전라남도,신안군,655601237,147127848,508473389
경상북도,소계,19033343126,3457112931,15576230195
경상북도,포항시,1130077695,335051043,795026652
경상북도,경주시,1324857727,607174529,717683198
경상북도,김천시,1009801474,117676991,892124483
경상북도,안동시,1522098729,180706677,1341392052
경상북도,구미시,615346702,257504279,357842423
경상북도,영주시,670089068,136438974,533650094
경상북도,영천시,919205140,130485068,788720072
경상북도,상주시,1254640829,152890391,1101750438
경상북도,문경시,911902545,355269690,556632855
경상북도,경산시,411756867,135356028,276400839
경상북도,군위군,614324743,84076185,530248558
경상북도,의성군,1174734216,68771332,1105962884
경상북도,청송군,846120639,82425416,763695223
경상북도,영양군,815749347,130790129,684959218
경상북도,영덕군,741220163,66127605,675092558
경상북도,청도군,693810304,130047576,563762728
경상북도,고령군,384059802,47361506,336698296
경상북도,성주군,616106444,36327530,579778914
경상북도,칠곡군,450937034,140569067,310367967
경상북도,예천군,661483887,47417583,614066304
경상북도,봉화군,1202034344,74397227,1127637117
경상북도,울진군,990043224,118815471,871227753
경상북도,울릉군,72942203,21432634,51509569
경상남도,소계,10540373561,1814070247,8726303314
경상남도,창원시,748032641,439486927,308545714
경상남도,진주시,712860198,110862816,601997382
경상남도,통영시,239860468,61873965,177986503
경상남도,사천시,398675093,89449987,309225106
경상남도,김해시,463447827,158641311,304806516
경상남도,밀양시,798671224,144090958,654580266
경상남도,거제시,403228579,75308679,327919900
경상남도,양산시,485604354,143711959,341892395
경상남도,의령군,482910830,34298251,448612579
경상남도,함안군,416602010,91593453,325008557
경상남도,창녕군,532830708,116671911,416158797
경상남도,고성군,517957151,44109169,473847982
경상남도,남해군,357545659,27152019,330393640
경상남도,하동군,675236982,29522527,645714455
경상남도,산청군,794604515,68902929,725701586
경상남도,함양군,725485214,69325474,656159740
경상남도,거창군,803312949,56032980,747279969
경상남도,합천군,983507159,53034932,930472227
제주특별자치도,소계,1850227390,1516740242,333487148
제주특별자치도,제주시,978668959,886042192,92626767
제주특별자치도,서귀포시,871558431,630698050,240860381
